"cnpj","nome_coop","auditorIndependente","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Receitas_Operacionais","Depositos_totais","Caixa","Disponibilidades","Sobras","PECLD","Capital_social","Compensacao","Carteira_credito","Classificacao_carteira_credito","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj","Passivo_Total"
95163002,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS",NA,"S5",6,131498063918,3734970396,-1411075469,1878724212,36062591452,"2768008,11",276800811,494765881,-879175361,2077220531,90364606995,26781645878,26781645878,"Sul","SANTO ANGELO","Singular","Livre Admissão","Clássica","CCCM UNICRED CENTRAL RS",1,"1993-07-28",29,5376,4456,920,131498063918
1572667,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ERECHIM LTDA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS",NA,"S5",2,108008029754,3049141864,-871459846,1085631786,23029984060,"489051,46",48905146,269483434,-318491114,2155399294,80590237436,20503692558,20503692558,"Sul","ERECHIM","Singular","Critérios de Associação Mistos – Empresários","Clássica","CCCM UNICRED CENTRAL RS",1,"1996-12-03",26,2363,1832,531,108008029754
1526924,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.unicred-ijui.com.br","S5",2,47109119526,3255694780,-550946135,759262624,12096160745,"128384,17",12838417,70362658,-207468997,2645164718,31262112277,9576067701,9576067701,"Sul","IJUI","Singular","Livre Admissão","Clássica","CCCM UNICRED CENTRAL RS",1,"1996-11-07",26,2072,1674,398,47109119526
73750424,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS",NA,"S5",10,358827069180,10391442665,-3827521666,4748973147,88915131331,"2376620,14",241997147,281468054,-2377961687,8026330600,255374268169,70623871986,70623871986,"Sul","CAXIAS DO SUL","Singular","Critérios de Associação Mistos – Empresários","Clássica","CCCM UNICRED CENTRAL RS",1,"1993-11-23",29,12391,10124,2267,358827069180
2641032,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.unicred-sma.com.br","S5",9,180005566739,4543400632,-2311108949,2707519142,45871396148,"2284214,86",239847065,370116308,-1519055867,3800213281,126451187907,37142075113,37142075113,"Sul","SANTA MARIA","Singular","Livre Admissão","Clássica","CCCM UNICRED CENTRAL RS",1,"1998-06-30",24,6565,5386,1179,180005566739
1705236,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.unicred-fronteira.com.br","S5",3,99968556695,3758005922,-1038825734,1623296281,23233846743,"736501,80",74045279,493159897,-1107397878,2157575761,72095015878,19498690354,19498690354,"Sul","SANTANA DO LIVRAMENTO","Singular","Atividade Profissional","Clássica","CCCM UNICRED CENTRAL RS",1,"1997-01-28",25,3876,3112,764,99968556695
27171974,"COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","ES","www.cooperaguia.com.br","S5",0,6903907819,3497095973,-137856379,188314179,NA,NA,9519458,177069803,-25219574,3051111424,2653773967,2402774729,2402774729,"Sudeste","CARIACICA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1975-07-29",47,9693,9693,0,6903907819
1658426,"COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.","KPMG AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","DF","www.cf.coop.br","S5",5,506740135996,58987355601,-10429177972,15964914881,184823802898,NA,90007522,5031533016,-14525654802,29339505641,250922808475,182874887400,182874887400,"Centro-Oeste","BRASILIA","Singular","Empregados ou Servidores","Clássica",NA,1,"1985-08-28",37,150591,150381,210,506740135996
83325811,"COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","PA",NA,"S5",0,5255509780,2743640109,-271397788,373842375,183108455,NA,99220115,90082526,-187200593,1910225314,1882852552,1258263242,1258263242,"Norte","BELEM","Singular","Empregados ou Servidores","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"1992-11-03",30,2878,2878,0,5255509780
68848563,"COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",0,312537376,130761552,-18770883,19453853,NA,"410,45",1712487,-10976771,-9553338,134847649,164115772,70412014,70412014,"Sudeste","SAO GONCALO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1993-02-11",29,230,230,0,312537376
4995006,"COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",0,778634177,422039597,-63432117,61903318,NA,"782,04",308260,4322158,-7327669,324932392,279499240,240268856,240268856,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"2002-03-18",20,2991,2990,1,778634177
41219353,"COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA","IDERALDO LUIZ AGOSTINHO DE MORAES",0,"Autorizada em Atividade","PB","www.coopsebrae.com.br","S5",0,1046613117,411381029,-32797668,45329991,146940977,NA,4617764,3249195,-11867307,389669473,457308736,307385839,307385839,"Nordeste","JOAO PESSOA","Singular","Empregados ou Servidores","Clássica",NA,0,"1993-08-01",29,460,460,0,1046613117
2723075,"COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ","www.coopserj.coop.br","S5",0,543381181,60174773,-54660594,52779953,NA,"930,87",125432876,-263500125,-9511127,285948906,322963516,69297205,69297205,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1998-06-29",24,1920,1920,0,543381181
23241540,"CREBEL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MG","https://crebel.coop.br/","S5",0,4832565516,2185929657,-41738926,71740646,NA,NA,14163426,14241384,-5165850,2030717606,2567063294,1013522681,1013522681,"Sudeste","CONTAGEM","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1970-01-07",52,1851,1851,0,4832565516
4899135,"CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA","SACHO - AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","ES","www.credextra.com.br","S5",1,915620566,415791934,-38513917,45870102,NA,"5691,06",131821311,20471933,-4037558,371792604,427010248,243136263,243136263,"Sudeste","SERRA","Singular","Empregados ou Servidores","Clássica",NA,0,"2002-01-28",20,2130,2130,0,915620566
78157146,"CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL","JOAO CARLOS SUBACZ",1,"Autorizada em Atividade","PR","www.credialianca.com.br","S5",13,46319347846,4068938220,-948744290,1051826100,24951610680,"1591968,16",163982047,63242301,-84481374,2110570354,14921538519,9142914047,9142914047,"Sul","ROLANDIA","Singular","Critérios de Associação Mistos – Outros","Clássica",NA,0,"1984-02-13",38,3349,3238,111,46319347846
81723108,"CREDICOAMO CREDITO RURAL COOPERATIVA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","PR","www.credicoamo.com.br","S4",46,757418065259,82553589134,-5188475835,8994960843,238398120507,"8202909,13",863928011,8150442171,-1967721160,25098206865,411610961814,164415010160,164415010160,"Sul","CAMPO MOURAO","Singular","Produtor Rural","Plena",NA,1,"1990-01-10",32,22379,22298,81,757418065259
62109566,"CREDISAN COOPERATIVA DE CRÉDITO","APPROACH AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","SP","www.credisan.com.br","S5",14,45943598774,3081085554,-1607004094,1944049229,19065304165,"708871,94",76273078,358912053,-265896082,1507043685,21039912864,9134532606,9134532606,"Sudeste","SAO JOAO DA BOA VISTA","Singular","Livre Admissão","Clássica",NA,0,"1989-12-21",33,20501,16560,3941,45943598774
4632856,"CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO","www.credisis.com.br","S4",0,51230005615,4224549168,-1459874797,1407179775,4090289641,NA,6527167,77628897,NA,3734184800,560064760,NA,NA,"Norte","JI-PARANA","Central",NA,NA,NA,0,"2001-08-27",21,NA,NA,NA,51230005615
5439425,"CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","AC",NA,"S5",1,23567939949,2028064468,-647968583,931586901,9807368691,"31881,60",3188160,260572022,-679662603,1296982456,11018780960,7710051717,7710051717,"Norte","RIO BRANCO","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"2002-11-12",20,1060,503,557,23567939949
3222753,"CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO",NA,"S5",11,117544355499,19647220761,-2189107466,3590707223,30109145940,"2489166,65",248916665,1052890928,-915376784,16832161414,62911120437,41062600407,41062600407,"Norte","ARIQUEMES","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"1999-06-11",23,NA,NA,NA,117544355499
5597773,"CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO",NA,"S5",2,10510359581,1478592325,-412433272,470660190,3481268168,"393650,83",39365083,191138435,-198452294,975361000,5212130966,3323192853,3323192853,"Norte","NOVA BRASILANDIA D'OESTE","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"2003-03-28",19,3432,3160,272,10510359581
2309070,"CREDISIS JICRED  COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO","www.credisis.com.br","S5",15,95143478290,9592964179,-2116873442,3116146369,35246515582,"1100785,05",110090717,458218240,-820741297,5748756889,47601692587,29025656246,29025656246,"Norte","JI-PARANA","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"1997-02-18",25,15740,12253,3487,95143478290
4985665,"CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO",NA,"S5",0,8250853077,987116193,-216073220,286976142,2960064983,"397823,95",39782395,86003983,-28256894,613919434,3860155929,1933658526,1933658526,"Norte","ESPIGAO D'OESTE","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"2002-04-02",20,1264,903,361,8250853077
3985375,"CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA.","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RO",NA,"S5",2,17693294326,1742569341,-662725424,786140841,5373701420,"603859,26",60385926,46873084,-270283762,1292727004,9906180343,5139983246,5139983246,"Norte","ROLIM DE MOURA","Singular","Livre Admissão","Clássica","CREDISIS CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.",0,"2000-08-10",22,NA,NA,NA,17693294326
4608925,"CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.","FRANCISCO ASSIS DE SOUSA",0,"Autorizada em Atividade","PB","www.credjust.hpg.ig.com.br   www.credjust.com.br","S5",1,2102605910,639199239,-55609492,76547679,296012312,"20829,25",13471272,3191365,-16789002,594136787,1066486669,955000755,955000755,"Nordeste","JOAO PESSOA","Singular","Empregados ou Servidores","Clássica",NA,0,"2001-08-21",21,732,730,2,2102605910
28145589,"CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","ES","www.cretovale.coop.br","S5",1,2004505453,591124221,-99356957,112461370,NA,"612,38",41169124,-98482259,-7565296,505672051,1267719181,530390763,530390763,"Sudeste","VITORIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1967-04-06",55,2216,2216,0,2004505453
2347114,"GREENCRED - COOPERATIVA DE CREDITO","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","PR","www.greencred.com.br","S5",1,19290915319,2487561688,-321854796,368626689,6711901982,"80433,83",12881860,93749038,-540357142,1122567800,8826755369,3047910777,3047910777,"Sul","CURITIBA","Singular","Livre Admissão","Clássica",NA,0,"1997-11-06",25,1367,983,384,19290915319
3575699,"MEDCRED COOPERATIVA DE CRÉDITO","CONTROL AUDITORIA E CONTABILIDADE",0,"Autorizada em Atividade","SP","www.medcred.com.br","S5",0,7161916481,227239323,-143871405,155699168,3389736883,"438960,05",43896005,-96667453,-31138960,323906776,3478659840,1016531290,1016531290,"Sudeste","RIBEIRAO PRETO","Singular","Atividade Profissional","Clássica","CENTRAL SICOOB UNI DE CC",0,"1999-12-22",23,1036,673,363,7161916481
3973814,"SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL","MBAUDIT - AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.servicoop.com.br","S5",4,7918852685,1610047196,-531527126,572538031,2429534203,"81602,30",136879708,-38323722,-224512468,1518139456,3487938316,1742335740,1742335740,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica","CCCM DO RS, SC E PR",0,"2000-08-02",22,13674,13336,338,7918852685
71328769,"SICOOB COCRED COOPERATIVA DE CRÉDITO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","SP","www.sicoobcocred.com.br","S4",34,2311819306400,77455856053,-32356692866,37161915727,276930496636,"10543133,30",1066294688,165532369,-24325157390,42227977916,1767626537419,345028967207,345028967207,"Sudeste","SERTAOZINHO","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",1,"1970-07-01",52,48178,33017,15161,2311819306400
86913993,"SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","CE","www.sicredi.com.br/cariri/","S5",4,36091568240,3373081544,-831492196,957623901,11756028451,"1697678,51",181961549,136406779,-302719145,2762599834,19729692802,8074617885,8074617885,"Nordeste","JUAZEIRO DO NORTE","Singular","Atividade Profissional","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"1994-03-18",28,5800,4442,1358,36091568240
72257793,"SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","CE","www.sicredinne.com.br/cearacentronorte/","S5",15,177384869196,12708767329,-4057670331,4802927183,74830962104,"2975048,03",299262900,956293656,-1470529603,10127986334,84946523555,35153798730,35153798730,"Nordeste","FORTALEZA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"1993-05-21",29,25322,19830,5492,177384869196
5545390,"SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","MA","www.sicredi.com.br/coomamp/","S5",2,8646712855,1537754145,-300878395,341679832,2579942767,"156620,58",19979888,97648485,-76837494,1374200543,3908239799,2747723913,2747723913,"Nordeste","SAO LUIS","Singular","Empregados ou Servidores","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"2003-03-11",19,2102,2086,16,8646712855
3428338,"SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","PB","www.sicredi.com.br/creduni/","S5",8,58107766768,7179338583,-1324808090,2111983784,19625317073,"1143904,94",169305186,926992860,-366156577,3738808696,27826191593,20176080892,20176080892,"Nordeste","CAMPINA GRANDE","Singular","Empregados ou Servidores","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"1999-09-30",23,9221,8975,246,58107766768
41180092,"SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","AL","www.sicredi.com.br/alagoas/","S5",9,239065442297,18211152494,-4638890832,6192066328,88883871309,"3157709,40",340918760,1688957146,-1976491453,14548686188,123992796973,67200072993,67200072993,"Nordeste","MACEIO","Singular","Critérios de Associação Mistos – Empresários","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"1993-02-19",29,24304,20223,4081,239065442297
83315408,"SICREDI NORTE - COOPERATIVA DE CRÉDITO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","PA","www.sicredibelem.com.br","S5",6,66836545365,3892027389,-2114749325,2422401384,22276961169,"861927,55",86274919,403284776,-928090164,2311919650,34104876931,20877861692,20877861692,"Norte","BELEM","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,"1992-08-31",30,7142,5878,1264,66836545365
39231527,"UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RJ","www.unicred.com.br/costadosol","S5",3,20057931577,1465148911,-464142540,474151808,8225284960,"484129,00",62917296,-14596790,-95804754,1248722692,10202024262,4013850164,4013850164,"Sudeste","MACAE","Singular","Atividade Profissional","Clássica","UNICRED CENTRAL RJ/MT",1,"1993-06-15",29,2110,1787,323,20057931577
4445917,"UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RJ","www.unicred.com.br/campos","S5",2,29377731235,1682690360,-610765206,717812179,9562883505,"430237,48",90969628,-12655133,-104327052,1332005578,17858834193,5470368833,5470368833,"Sudeste","CAMPOS DOS GOYTACAZES","Singular","Atividade Profissional","Clássica","UNICRED CENTRAL RJ/MT",1,"2001-05-03",21,4868,4483,385,29377731235
1736243,"UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","PR","https://www.uniprimealliance.com.br/","S5",0,209740353300,6753354055,-2069617277,2458919801,63228775202,"457679,52",166773574,620149636,-1408846509,5106859123,135645503115,33998728779,33998728779,"Sul",NA,NA,NA,NA,NA,0,"1997-03-14",25,NA,NA,NA,209740353300
3046391,"UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","PR","www.uniprimecentral.com.br","S4",1,165795281518,5007910414,-2315767689,2330329167,NA,"1167,32",80487568,7632841,NA,5000000000,3466322888,NA,NA,"Sul","LONDRINA","Central",NA,NA,NA,0,"1999-03-17",23,NA,NA,NA,165795281518
73647935,"UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MS","https://www.uniprime.com.br/singular/centrooeste","S5",14,162405581876,11305523379,-2398607129,2704655670,43152649750,"293727,75",35282415,490348468,-860133104,10087556860,106234607771,33904437302,33904437302,"Centro-Oeste","CAMPO GRANDE","Singular","Atividade Profissional","Clássica","UNIPRIME CENTRAL CCC LTDA.",0,"1993-11-05",29,11158,8760,2398,162405581876
1848322,"UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","PR","www.uniprimeiguacu.com.br","S5",9,90044447252,2922339756,-955158904,1127213410,20463527961,"249585,73",25486383,161495171,-559014092,2528685801,65135681491,15281248068,15281248068,"Sul","PATO BRANCO","Singular","Livre Admissão","Clássica","UNIPRIME CENTRAL CCC LTDA.",0,"1997-03-31",25,3508,2272,1236,90044447252
2398976,"UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","PR","www.uniprimebr.com.br","S4",38,893470031934,54907133319,-10575329401,13165152386,242360664601,"1936456,41",355222310,1856914876,-6021173359,46645812454,572655349463,149165339876,149165339876,"Sul","LONDRINA","Singular","Livre Admissão","Plena","UNIPRIME CENTRAL CCC LTDA.",0,"1998-02-03",24,38644,25549,13095,893470031934
1286361,"UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","PR","www.uniprimepioneirapr.com.br","S5",11,141322707169,5784659967,-1684106102,2069002813,33840300167,"600242,77",61598157,554776581,-1082423251,4042680837,99960648902,27674016765,27674016765,"Sul","TOLEDO","Singular","Livre Admissão","Clássica","UNIPRIME CENTRAL CCC LTDA.",0,"1996-06-30",26,9325,6866,2459,141322707169
37554441,"UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MS","www.uniprimesulms.com.br","S5",2,31052424007,3275219334,-562614026,632850035,8941531785,"192892,86",19486706,109870453,-335135540,2734725435,18478369776,5569671245,5569671245,"Centro-Oeste","DOURADOS","Singular","Livre Admissão","Clássica","UNIPRIME CENTRAL CCC LTDA.",0,"1993-02-12",29,2719,2084,635,31052424007
